2019,03,28,08,15,09,00,2,InES-Board
2019,03,28,09,00,11,00,2,Ream-Besprechung
2019,03,28,11,00,11,25,2,Sensor-Node
2019,03,28,14,15,14,45,2,Sensor-Node
2019,03,28,14,45,15,15,2,Team-Besprechung
2019,03,28,15,15,16,50,2,KNX
2019,03,27,08,00,09,00,2,Team-Besprechung
2019,03,27,09,00,10,00,2,InES-Board
2019,03,27,10,00,10,45,2,InES-Besprechung
2019,03,27,10,45,10,55,2,InES-Board
2019,03,26,08,30,09,50,1,Regelkreis
2019,03,26,09,50,10,20,2,KNX
2019,03,26,10,20,11,20,2,Regelkreis
2019,03,26,16,40,18,30,2,Regelkreis
2019,03,25,10,00,10,30,2,Regelkreis
2019,03,25,10,30,10,50,2,Team-Besprechung
2019,03,25,10,50,11,20,2,Regelkreis
2019,03,25,14,00,17,50,2,Regelkreis
2019,03,24,17,30,17,40,2,Regelkreis
2019,03,24,19,30,20,30,1,Regelkreis
2019,03,23,09,35,11,00,2,Regelkreis
2019,03,23,13,25,13,50,2,Regelkreis
2019,03,22,08,30,10,00,3,Regelkreis
2019,03,22,13,15,17,35,2,Regelkreis
2019,03,21,08,05,08,30,2,Zephyr
2019,03,21,08,30,09,50,2,LED City
2019,03,21,10,15,11,30,2,Regelkreis
2019,03,21,13,15,14,30,2,KNX
2019,03,21,14,30,17,30,2,Regelkreis
2019,03,20,08,10,09,10,2,Dokumentation
2019,03,20,09,10,10,00,2,Topologie
2019,03,20,10,00,11,00,2,Besprechung
2019,03,20,11,00,11,20,2,Dokumentation
2019,03,20,13,55,16,00,2,LED City
2019,03,20,16,00,17,00,2,Topologie
2019,03,20,17,00,17,30,1,Dokumentation
2019,03,19,08,05,08,45,2,Team-Besprechung
2019,03,19,09,00,09,55,2,Dokumentation
2019,03,19,10,10,11,20,2,Dokumentation
2019,03,19,15,45,16,40,3,Dokumentation
2019,03,19,16,40,18,20,3,Topologie
2019,03,19,18,20,18,30,2,Dokumentation
2019,03,18,10,00,10,20,2,Team-Besprechung
2019,03,18,13,00,13,30,2,Dokumentation
2019,03,18,14,15,18,30,2,KNX
2019,03,16,10,40,11,20,2,Dokumentation
2019,03,16,15,15,15,30,2,Dokumentation
2019,03,16,15,45,18,10,2,Dokumentation
2019,03,14,08,15,09,20,2,InES-Board
2019,03,14,09,20,11,55,2,Dokumentation
2019,03,14,12,00,12,30,2,Dokumentation
2019,03,14,13,35,17,30,2,Dokumentation
2019,03,13,08,40,10,00,2,Dokumentation
2019,03,13,10,00,11,00,2,Besprechung
2019,03,12,08,00,11,20,2,Zephyr
2019,03,12,16,00,16,30,2,Dokumentation
2019,03,12,16,30,17,00,2,Topologie
2019,03,12,17,00,18,30,2,Dokumentation
2019,03,11,09,45,11,05,2,InES-Board Linux
2019,03,11,11,20,11,50,2,InES-Board Linux
2019,03,11,14,00,14,40,2,InES-Board Linux
2019,03,11,15,25,17,10,2,InES-Board Linux
2019,03,11,20,00,20,15,2,InES-Board
2019,03,10,15,25,17,20,2,InES-Board Linux
2019,03,08,13,20,13,35,2,Team-Besprechung
2019,03,08,13,35,16,30,2,LED City
2019,03,07,09,00,10,00,2,Topologie
2019,03,07,10,00,11,00,3,Topologie
2019,03,07,09,00,11,25,2,Topologie
2019,03,07,13,50,14,30,2,Topologie
2019,03,07,14,30,15,20,2,InES-Board
2019,03,07,15,20,16,40,2,InES-Board
2019,03,07,16,40,17,20,2,Topologie
2019,03,07,17,20,18,05,2,InES-Board
2019,03,06,08,30,09,00,2,Low Power Node
2019,03,06,09,00,09,30,2,Team-Besprechung
2019,03,06,09,30,09,55,2,Topologie
2019,03,06,09,55,11,00,2,Besprechung
2019,03,06,14,00,16,00,3,Topologie
2019,03,06,16,00,17,35,2,Topologie
2019,03,05,08,25,11,00,2,Topologie
2019,03,05,15,50,17,30,2,Spezifikation
2019,03,04,09,50,11,25,2,Zephyr
2019,03,04,14,45,17,00,2,Topologie
2019,03,03,19,20,20,35,2,Dokumentation
2019,03,02,18,30,21,45,2,Zephyr 
2019,02,26,08,20,10,00,1,Zephyr
2019,02,26,10,00,11,15,2,Zephyr
2019,02,26,16,20,16,40,2,Zephyr
2019,02,26,16,40,17,35,2,InES-Board
2019,02,25,10,00,10,30,2,Team-Besprechung
2019,02,25,10,30,11,25,2,Zephyr 
2019,02,25,15,30,16,00,2,Zephyr
2019,02,24,16,00,17,45,2,Low Power Node
2019,02,23,10,15,11,15,2,Low Power Node
2019,02,23,11,45,12,30,2,Zephyr 
2019,02,23,13,15,15,00,2,Zephyr 
2019,02,22,13,45,16,10,2,LED City
2019,02,22,16,10,17,00,2,Low Power Node
2019,02,22,17,00,17,15,2,Team-Besprechung
2019,02,21,08,05,12,00,2,Low Power Node
2019,02,21,12,35,13,30,2,Zephyr 
2019,02,21,13,30,14,15,2,Team-Besprechung
2019,02,21,14,15,15,40,1,Zephyr
2019,02,21,15,40,16,30,2,Team-Besprechung
