2019,02,11,08,00,09,15,2,Besprechung
2019,02,11,09,15,11,45,2,Zephyr
2019,02,11,13,00,14,00,2,Dokumentation
2019,02,11,14,00,15,35,2,Zephyr
2019,02,12,10,30,11,10,3,Mesh Topologie
2019,02,12,11,10,12,05,2,Zephyr
2019,02,12,13,30,14,50,1,Zephyr
2019,02,12,15,05,16,30,2,Zephyr
2019,02,12,16,30,17,45,2,Besprechung
2019,02,12,17,45,18,30,2,Zephyr
2019,02,12,20,00,22,30,3,Zephyr
2019,02,13,08,15,11,45,2,Zephyr
2019,02,13,12,30,15,30,2,Zephyr
2019,02,14,09,50,11,45,2,Reliable Message
2019,02,14,13,00,17,55,2,Reliable Message
2019,02,14,20,30,21,20,3,Reliable Message
2019,02,15,09,35,11,40,3,Zephyr
2019,02,15,20,55,21,45,3,Zephyr
2019,02,16,10,40,11,50,2,Reliable Message
2019,02,16,16,30,18,40,3,Reliable Message
2019,02,17,08,40,11,45,3,Reliable Message
2019,02,18,10,00,10,40,2,Team
2019,02,18,10,40,11,05,2,String Model
2019,02,18,14,30,17,50,2,String Model
2019,02,19,08,20,11,30,2,Reliable Message
2019,02,19,12,40,13,50,2,Reliable Message
2019,02,19,15,45,17,40,1,Reliable Message
2019,02,20,09,00,10,50,2,Besprechung
2019,02,20,14,15,15,30,2,Team
2019,02,20,15,45,17,15,2,Reliable Message
2019,02,21,08,15,12,05,2,Reliable Message
2019,02,21,13,30,15,00,1,Reliable Message
2019,02,21,15,00,15,40,2,Reliable Message
2019,02,21,15,40,16,30,2,Team
2019,02,21,16,30,16,50,2,Reliable Message
2019,02,21,16,50,17,15,3,Team
2019,02,21,17,15,17,40,2,Zephyr
2019,02,22,13,45,16,10,2,LEDCity
2019,02,23,08,25,09,20,2,Konzept
2019,02,25,09,50,11,35,2,Zephyr
2019,02,25,13,45,14,30,2,Zephyr
2019,02,25,15,00,16,35,1,Zephyr
2019,02,26,08,20,09,45,1,Team
2019,02,26,09,45,11,10,2,Serial
2019,02,26,16,20,16,35,1,Serial
2019,02,26,16,35,18,20,3,Serial
2019,02,26,20,45,21,20,3,Serial
2019,03,02,16,40,18,35,1,Zephyr
2019,03,03,10,20,10,55,2,Zephyr
2019,03,03,10,55,11,50,2,Zephyr
2019,03,03,13,45,14,35,2,Zephyr
2019,03,03,14,35,15,10,2,Reliable Message
2019,03,03,16,40,18,05,2,Reliable Message
2019,03,04,09,50,11,00,3,Zephyr
2019,03,04,14,05,17,45,2,Reliable Message
2019,03,05,08,30,10,55,2,Testing
2019,03,05,15,50,17,35,2,Dokumentation
2019,03,05,17,35,17,50,3,Serial
2019,03,06,08,15,10,00,1,Serial
2019,03,06,10,00,10,50,3,Besprechung
2019,03,06,14,10,15,40,2,Zephyr
2019,03,06,15,40,16,40,1,Serial
2019,03,06,16,40,17,40,3,Serial
2019,03,07,08,30,09,00,2,Team
2019,03,07,09,00,11,45,3,Reliable Message
2019,03,07,12,45,13,30,1,Reliable Message
2019,03,07,13,30,14,45,3,Reliable Message
2019,03,07,14,55,16,15,1,Serial
2019,03,07,16,15,18,00,3,Serial
2019,03,07,21,00,22,35,2,Serial
2019,03,08,13,45,16,30,1,LEDCity
2019,03,09,10,00,11,00,2,Serial
2019,03,09,11,20,12,15,3,Serial
2019,03,09,14,00,16,40,3,Serial
2019,03,10,09,30,10,05,1,Serial
2019,03,10,10,05,11,20,2,Serial
2019,03,10,11,20,11,50,3,Serial
2019,03,10,13,35,14,45,2,Serial
2019,03,10,20,15,21,30,2,Serial
2019,03,10,21,40,22,25,2,Serial
2019,03,11,08,30,09,30,2,Serial
2019,03,11,09,45,10,55,3,Serial
2019,03,11,10,55,13,45,2,Serial
2019,03,11,15,45,16,15,2,Serial
2019,03,11,16,30,18,00,2,Serial
2019,03,12,08,15,10,05,2,Serial
2019,03,12,10,20,11,00,2,Serial
2019,03,12,15,50,18,10,3,SUP
2019,03,12,19,20,20,20,1,SUP
2019,03,13,08,05,08,15,2,SUP
2019,03,13,08,45,09,55,3,SUP
2019,03,13,09,55,10,40,3,Besprechung
2019,03,14,08,00,11,20,2,SUP
2019,03,14,13,40,14,45,2,SUP
2019,03,14,14,45,15,05,2,Reliable Message
2019,03,14,15,05,16,25,1,Dokumentation
2019,03,14,16,25,17,40,1,Dokumentation
2019,03,17,13,30,16,00,1,Dokumentation
2019,03,18,10,05,11,20,2,Dokumentation
2019,03,18,14,20,16,30,3,KNX
2019,03,19,08,05,08,20,1,Dokumentation
2019,03,19,08,35,09,55,2,Dokumentation
2019,03,19,10,05,11,05,2,Team
2019,03,19,15,45,18,30,3,Topologie
2019,03,20,09,10,09,55,2,Topologie
2019,03,20,09,55,11,10,2,Besprechung
2019,03,20,14,10,16,30,3,LEDCity
2019,03,20,16,30,17,05,2,Topologie
2019,03,20,17,05,17,30,2,LEDCity
2019,03,21,08,15,08,45,2,Dokumentation
2019,03,21,08,45,09,55,2,LEDCity
2019,03,21,10,15,11,20,2,LEDCity
2019,03,21,13,30,19,00,3,LEDCity
2019,03,22,13,40,15,10,3,LEDCity
2019,03,23,09,40,12,45,2,SUP
2019,03,23,14,10,15,55,2,SUP
2019,03,24,10,45,11,55,2,SUP
2019,03,24,16,45,18,30,1,SUP
2019,03,24,19,30,20,10,2,SUP
